episode,timestamp,total_reward,pieces_placed,lines_cleared,avg_reward_100,avg_pieces_100,epsilon,avg_loss_200,curriculum_level
7365,2026-04-21 08:39:03,115.0,41,10,156.8,42.19,0.05,10.95369,0
7366,2026-04-21 08:39:06,75.0,33,8,156.0,42.07,0.05,10.92313,0
7367,2026-04-21 08:39:09,105.0,38,9,155.8,42.16,0.05,10.87143,0
7368,2026-04-21 08:39:15,255.0,61,20,157.3,42.47,0.05,10.84549,0
7369,2026-04-21 08:39:19,165.0,37,9,156.2,42.3,0.05,10.83265,0
7370,2026-04-21 08:39:23,165.0,38,9,156.2,42.2,0.05,10.82237,0
7371,2026-04-21 08:39:28,265.0,52,17,157.6,42.26,0.05,10.8517,0
7372,2026-04-21 08:39:30,15.0,23,2,156.1,42.07,0.05,10.87057,0
7373,2026-04-21 08:39:36,345.0,59,21,159.0,42.33,0.05,10.85507,0
7374,2026-04-21 08:39:42,235.0,64,22,160.3,42.64,0.05,10.95293,0
7375,2026-04-21 08:39:45,45.0,30,5,160.3,42.73,0.05,10.95285,0
7376,2026-04-21 08:39:50,255.0,56,18,161.1,42.8,0.05,10.86835,0
7377,2026-04-21 08:39:54,165.0,32,7,161.0,42.65,0.05,10.87446,0
7378,2026-04-21 08:40:00,355.0,67,24,163.4,42.93,0.05,10.90749,0
7379,2026-04-21 08:40:03,85.0,31,7,161.6,42.72,0.05,10.8827,0
7380,2026-04-21 08:40:07,155.0,38,10,161.6,42.62,0.05,10.94412,0
7381,2026-04-21 08:40:09,45.0,29,5,160.3,42.42,0.05,10.99086,0
7382,2026-04-21 08:40:14,125.0,44,11,161.0,42.59,0.05,10.93801,0
7383,2026-04-21 08:40:17,135.0,38,10,160.6,42.48,0.05,10.93635,0
7384,2026-04-21 08:40:21,75.0,34,8,160.4,42.48,0.05,10.92182,0
7385,2026-04-21 08:40:25,165.0,50,15,159.6,42.5,0.05,10.89051,0
7386,2026-04-21 08:40:31,215.0,53,16,159.9,42.53,0.05,10.80722,0
7387,2026-04-21 08:40:34,95.0,32,6,159.5,42.44,0.05,10.82174,0
7388,2026-04-21 08:40:38,155.0,44,12,159.1,42.38,0.05,10.78225,0
7389,2026-04-21 08:40:43,205.0,53,17,161.2,42.77,0.05,10.78449,0
7390,2026-04-21 08:40:50,435.0,73,26,163.9,43.02,0.05,10.88861,0
7391,2026-04-21 08:40:55,155.0,49,14,164.4,43.16,0.05,10.88388,0
7392,2026-04-21 08:41:01,285.0,60,19,166.7,43.49,0.05,10.92653,0
7393,2026-04-21 08:41:05,175.0,48,14,166.9,43.53,0.05,10.89934,0
7394,2026-04-21 08:41:09,115.0,41,10,166.6,43.62,0.05,10.84745,0
7395,2026-04-21 08:41:12,55.0,30,6,165.7,43.45,0.05,10.82385,0
7396,2026-04-21 08:41:16,75.0,34,8,165.2,43.3,0.05,10.79441,0
7397,2026-04-21 08:41:19,105.0,37,7,165.6,43.33,0.05,10.80798,0
7398,2026-04-21 08:41:23,95.0,36,8,166.6,43.52,0.05,10.77675,0
7399,2026-04-21 08:41:28,285.0,57,19,167.3,43.6,0.05,10.76478,0
7400,2026-04-21 08:41:32,95.0,34,8,166.3,43.38,0.05,10.8122,0
7401,2026-04-21 08:41:34,35.0,21,4,166.4,43.35,0.05,10.8201,0
7402,2026-04-21 08:41:39,245.0,52,15,168.6,43.67,0.05,10.80318,0
7403,2026-04-21 08:41:44,225.0,54,17,168.6,43.82,0.05,10.81682,0
7404,2026-04-21 08:41:49,155.0,49,14,169.2,43.97,0.05,10.86324,0
7405,2026-04-21 08:41:53,175.0,47,14,169.1,43.92,0.05,10.85321,0
7406,2026-04-21 08:41:56,65.0,29,5,166.6,43.59,0.05,10.83633,0
7407,2026-04-21 08:41:59,45.0,29,5,166.4,43.61,0.05,10.84925,0
7408,2026-04-21 08:42:00,-5.0,12,0,163.7,43.12,0.05,10.82031,0
7409,2026-04-21 08:42:05,175.0,54,16,164.5,43.26,0.05,10.84821,0
7410,2026-04-21 08:42:09,115.0,42,12,163.8,43.25,0.05,10.82854,0
7411,2026-04-21 08:42:13,125.0,38,9,164.9,43.46,0.05,10.8059,0
7412,2026-04-21 08:42:18,165.0,51,15,163.8,43.35,0.05,10.84938,0
7413,2026-04-21 08:42:22,125.0,42,11,163.5,43.3,0.05,10.87159,0
7414,2026-04-21 08:42:23,5.0,13,1,162.5,43.04,0.05,10.85325,0
7415,2026-04-21 08:42:28,275.0,51,18,164.1,43.16,0.05,10.84265,0
7416,2026-04-21 08:42:31,35.0,26,4,164.1,43.17,0.05,10.82301,0
7417,2026-04-21 08:42:35,205.0,43,13,165.7,43.38,0.05,10.77942,0
7418,2026-04-21 08:42:38,95.0,27,6,164.6,43.19,0.05,10.82918,0
7419,2026-04-21 08:42:41,165.0,38,11,162.7,42.89,0.05,10.77639,0
7420,2026-04-21 08:42:47,225.0,53,17,162.1,42.88,0.05,10.76798,0
7421,2026-04-21 08:42:48,5.0,16,1,159.9,42.64,0.05,10.75196,0
7422,2026-04-21 08:42:56,505.0,81,31,164.2,43.09,0.05,10.87616,0
7423,2026-04-21 08:42:58,-5.0,19,0,160.3,42.56,0.05,10.87666,0
7424,2026-04-21 08:43:06,485.0,91,35,162.2,42.93,0.05,10.88777,0
7425,2026-04-21 08:43:11,175.0,47,12,161.3,42.83,0.05,10.88609,0
7426,2026-04-21 08:43:14,35.0,28,4,159.7,42.63,0.05,10.89254,0
7427,2026-04-21 08:43:18,165.0,42,11,159.2,42.59,0.05,10.90201,0
7428,2026-04-21 08:43:23,255.0,48,16,161.1,42.77,0.05,10.92726,0
7429,2026-04-21 08:43:29,965.0,71,31,169.2,43.04,0.05,10.90225,0
7430,2026-04-21 08:43:34,155.0,51,16,169.7,43.17,0.05,10.88524,0
7431,2026-04-21 08:43:39,295.0,52,16,172.7,43.54,0.05,10.84681,0
7432,2026-04-21 08:43:45,245.0,56,19,174.4,43.78,0.05,10.86129,0
7433,2026-04-21 08:43:49,115.0,45,12,174.7,43.89,0.05,10.85619,0
7434,2026-04-21 08:43:52,25.0,26,3,173.0,43.64,0.05,10.87266,0
7435,2026-04-21 08:43:57,145.0,50,15,174.3,43.92,0.05,10.90485,0
7436,2026-04-21 08:44:00,75.0,36,8,174.4,43.95,0.05,10.89339,0
7437,2026-04-21 08:44:04,115.0,42,10,174.0,43.99,0.05,10.89771,0
7438,2026-04-21 08:44:13,365.0,88,33,173.9,44.12,0.05,10.91574,0
7439,2026-04-21 08:44:15,15.0,22,2,172.6,43.99,0.05,10.91595,0
7440,2026-04-21 08:44:17,15.0,20,2,171.8,43.86,0.05,10.90018,0
7441,2026-04-21 08:44:23,275.0,64,22,174.6,44.39,0.05,10.91064,0
7442,2026-04-21 08:44:26,75.0,28,6,175.3,44.47,0.05,10.91314,0
7443,2026-04-21 08:44:30,195.0,48,14,175.9,44.64,0.05,10.91505,0
7444,2026-04-21 08:44:35,155.0,42,12,172.5,44.21,0.05,10.90645,0
7445,2026-04-21 08:44:41,305.0,63,21,175.0,44.65,0.05,10.93585,0
7446,2026-04-21 08:44:44,125.0,36,9,175.0,44.66,0.05,10.89508,0
7447,2026-04-21 08:44:48,255.0,41,14,176.7,44.73,0.05,10.94016,0
7448,2026-04-21 08:44:52,95.0,35,6,176.8,44.7,0.05,10.96925,0
7449,2026-04-21 08:44:57,165.0,49,15,175.5,44.62,0.05,10.97651,0
7450,2026-04-21 08:45:00,105.0,34,7,175.2,44.59,0.05,10.99162,0
7451,2026-04-21 08:45:04,175.0,47,14,174.3,44.43,0.05,10.98754,0
7452,2026-04-21 08:45:10,295.0,62,22,175.4,44.55,0.05,11.00791,0
7453,2026-04-21 08:45:13,75.0,32,6,174.4,44.39,0.05,10.99124,0
7454,2026-04-21 08:45:17,55.0,34,6,172.2,44.1,0.05,10.9889,0
7455,2026-04-21 08:45:23,325.0,67,23,174.1,44.34,0.05,11.0311,0
7456,2026-04-21 08:45:28,225.0,52,17,174.2,44.36,0.05,11.00579,0
7457,2026-04-21 08:45:32,95.0,34,8,172.7,44.1,0.05,11.03352,0
7458,2026-04-21 08:45:38,315.0,66,24,172.6,44.14,0.05,10.98728,0
7459,2026-04-21 08:45:40,85.0,24,5,170.0,43.77,0.05,10.98096,0
7460,2026-04-21 08:45:44,95.0,41,10,168.4,43.53,0.05,11.02449,0
7461,2026-04-21 08:45:50,285.0,59,19,168.0,43.43,0.05,11.0318,0
7462,2026-04-21 08:45:56,285.0,62,21,169.0,43.61,0.05,11.02782,0
7463,2026-04-21 08:46:01,295.0,55,18,171.8,43.97,0.05,11.01277,0
7464,2026-04-21 08:46:04,65.0,30,5,171.1,43.83,0.05,10.99361,0
7465,2026-04-21 08:46:09,225.0,50,15,172.2,43.92,0.05,10.98261,0
7466,2026-04-21 08:46:14,265.0,54,17,174.1,44.13,0.05,11.00846,0
7467,2026-04-21 08:46:17,75.0,30,8,173.8,44.05,0.05,11.05081,0
7468,2026-04-21 08:46:22,135.0,44,12,172.6,43.88,0.05,11.01351,0
7469,2026-04-21 08:46:24,65.0,30,5,171.6,43.81,0.05,10.98277,0
7470,2026-04-21 08:46:27,75.0,29,6,170.7,43.72,0.05,10.95173,0
7471,2026-04-21 08:46:33,245.0,60,19,170.5,43.8,0.05,11.02959,0
7472,2026-04-21 08:46:37,145.0,41,11,171.8,43.98,0.05,11.01059,0
7473,2026-04-21 08:46:42,125.0,42,11,169.6,43.81,0.05,11.0519,0
7474,2026-04-21 08:46:45,35.0,25,4,167.6,43.42,0.05,11.06601,0
7475,2026-04-21 08:46:48,245.0,37,13,169.6,43.49,0.05,11.07766,0
7476,2026-04-21 08:46:54,165.0,54,17,168.7,43.47,0.05,11.02656,0
7477,2026-04-21 08:46:57,115.0,36,8,168.2,43.51,0.05,10.97929,0
7478,2026-04-21 08:47:00,105.0,32,7,165.7,43.16,0.05,10.9715,0
7479,2026-04-21 08:47:03,155.0,31,8,166.4,43.16,0.05,10.9151,0
7480,2026-04-21 08:47:07,75.0,37,8,165.6,43.15,0.05,10.92862,0
7481,2026-04-21 08:47:08,-5.0,18,0,165.1,43.04,0.05,10.91138,0
7482,2026-04-21 08:47:13,165.0,51,15,165.5,43.11,0.05,10.89926,0
7483,2026-04-21 08:47:18,185.0,44,13,166.0,43.17,0.05,10.95879,0
7484,2026-04-21 08:47:22,145.0,47,13,166.7,43.3,0.05,10.97316,0
7485,2026-04-21 08:47:29,375.0,70,24,168.8,43.5,0.05,10.97305,0
7486,2026-04-21 08:47:36,365.0,79,29,170.3,43.76,0.05,11.04237,0
7487,2026-04-21 08:47:40,75.0,36,8,170.1,43.8,0.05,11.03244,0
7488,2026-04-21 08:47:45,245.0,56,17,171.0,43.92,0.05,10.98417,0
7489,2026-04-21 08:47:50,145.0,46,13,170.4,43.85,0.05,10.94319,0
7490,2026-04-21 08:47:55,275.0,56,18,168.8,43.68,0.05,10.93036,0
7491,2026-04-21 08:47:59,135.0,42,10,168.6,43.61,0.05,10.94471,0
7492,2026-04-21 08:48:02,55.0,33,6,166.3,43.34,0.05,10.96372,0
7493,2026-04-21 08:48:06,95.0,37,8,165.5,43.23,0.05,10.98358,0
7494,2026-04-21 08:48:08,35.0,26,4,164.7,43.08,0.05,10.95777,0
7495,2026-04-21 08:48:11,55.0,25,4,164.7,43.03,0.05,10.96075,0
7496,2026-04-21 08:48:14,65.0,31,7,164.6,43.0,0.05,10.9231,0
7497,2026-04-21 08:48:18,155.0,45,14,165.1,43.08,0.05,10.93514,0
7498,2026-04-21 08:48:20,25.0,19,3,164.4,42.91,0.05,10.95108,0
7499,2026-04-21 08:48:27,425.0,72,27,165.8,43.06,0.05,10.9246,0
7500,2026-04-21 08:48:31,175.0,45,12,166.6,43.17,0.05,10.92828,0
7501,2026-04-21 08:48:37,255.0,56,18,168.8,43.52,0.05,10.91366,0
7502,2026-04-21 08:48:45,565.0,87,33,172.0,43.87,0.05,10.87418,0
7503,2026-04-21 08:48:48,115.0,32,8,170.9,43.65,0.05,10.94723,0
7504,2026-04-21 08:48:53,205.0,51,17,171.4,43.67,0.05,10.95435,0
7505,2026-04-21 08:48:55,-5.0,14,0,169.6,43.34,0.05,10.96506,0
7506,2026-04-21 08:48:59,155.0,45,12,170.5,43.5,0.05,10.92951,0
7507,2026-04-21 08:49:04,215.0,54,18,172.2,43.75,0.05,10.95445,0
7508,2026-04-21 08:49:12,485.0,78,29,177.1,44.41,0.05,10.90064,0
7509,2026-04-21 08:49:18,325.0,71,25,178.6,44.58,0.05,10.92216,0
7510,2026-04-21 08:49:22,145.0,41,11,178.9,44.57,0.05,10.91494,0
7511,2026-04-21 08:49:25,85.0,22,5,178.5,44.41,0.05,10.91022,0
7512,2026-04-21 08:49:27,65.0,28,5,177.5,44.18,0.05,10.90426,0
7513,2026-04-21 08:49:34,335.0,65,22,179.6,44.41,0.05,10.92752,0
7514,2026-04-21 08:49:36,15.0,23,2,179.7,44.51,0.05,10.93937,0
7515,2026-04-21 08:49:39,95.0,27,6,177.9,44.27,0.05,10.93434,0
7516,2026-04-21 08:49:44,195.0,53,16,179.5,44.54,0.05,10.94004,0
7517,2026-04-21 08:49:46,5.0,23,1,177.5,44.34,0.05,10.95713,0
7518,2026-04-21 08:49:51,175.0,43,12,178.3,44.5,0.05,10.99058,0
7519,2026-04-21 08:49:54,55.0,29,4,177.2,44.41,0.05,10.96188,0
7520,2026-04-21 08:49:59,275.0,60,20,177.7,44.48,0.05,10.98783,0
7521,2026-04-21 08:50:04,245.0,50,15,180.1,44.82,0.05,11.05361,0
7522,2026-04-21 08:50:09,325.0,49,15,178.3,44.5,0.05,11.02552,0
7523,2026-04-21 08:50:13,175.0,44,12,180.1,44.75,0.05,11.0295,0
7524,2026-04-21 08:50:15,15.0,21,2,175.4,44.05,0.05,11.01719,0
7525,2026-04-21 08:50:18,35.0,26,4,174.0,43.84,0.05,11.01174,0
7526,2026-04-21 08:50:24,285.0,68,23,176.5,44.24,0.05,10.97149,0
7527,2026-04-21 08:50:31,305.0,69,23,177.9,44.51,0.05,10.94477,0
7528,2026-04-21 08:50:34,85.0,30,7,176.2,44.33,0.05,10.97984,0
7529,2026-04-21 08:50:38,125.0,42,11,167.8,44.04,0.05,10.91812,0
7530,2026-04-21 08:50:44,285.0,58,19,169.1,44.11,0.05,10.86948,0
7531,2026-04-21 08:50:47,55.0,32,6,166.7,43.91,0.05,10.85724,0
7532,2026-04-21 08:50:53,345.0,64,23,167.7,43.99,0.05,10.88734,0
7533,2026-04-21 08:50:56,115.0,32,8,167.7,43.86,0.05,10.89941,0
7534,2026-04-21 08:51:00,155.0,45,12,169.0,44.05,0.05,10.94002,0
7535,2026-04-21 08:51:05,175.0,49,14,169.3,44.04,0.05,10.95176,0
7536,2026-04-21 08:51:07,25.0,23,3,168.8,43.91,0.05,10.94963,0
7537,2026-04-21 08:51:11,145.0,42,11,169.1,43.91,0.05,10.88649,0
7538,2026-04-21 08:51:15,85.0,37,7,166.3,43.4,0.05,10.86123,0
7539,2026-04-21 08:51:16,-5.0,15,0,166.1,43.33,0.05,10.83777,0
7540,2026-04-21 08:51:21,195.0,53,16,167.9,43.66,0.05,10.88324,0
7541,2026-04-21 08:51:24,45.0,30,5,165.6,43.32,0.05,10.89912,0
7542,2026-04-21 08:51:27,75.0,29,6,165.6,43.33,0.05,10.92546,0
7543,2026-04-21 08:51:31,95.0,40,10,164.6,43.25,0.05,10.98488,0
7544,2026-04-21 08:51:35,85.0,38,9,163.9,43.21,0.05,11.02502,0
7545,2026-04-21 08:51:40,265.0,54,17,163.5,43.12,0.05,10.94636,0
7546,2026-04-21 08:51:42,55.0,26,4,162.8,43.02,0.05,10.9398,0
7547,2026-04-21 08:51:46,145.0,43,11,161.7,43.04,0.05,10.92378,0
7548,2026-04-21 08:51:49,75.0,31,6,161.5,43.0,0.05,10.87945,0
7549,2026-04-21 08:51:54,115.0,45,12,161.0,42.96,0.05,10.89191,0
7550,2026-04-21 08:51:59,335.0,62,22,163.3,43.24,0.05,10.89057,0
7551,2026-04-21 08:52:02,15.0,23,2,161.7,43.0,0.05,10.89343,0
7552,2026-04-21 08:52:06,195.0,47,14,160.7,42.85,0.05,10.91081,0
7553,2026-04-21 08:52:10,185.0,41,13,161.8,42.94,0.05,10.92077,0
7554,2026-04-21 08:52:14,145.0,46,13,162.7,43.06,0.05,10.94844,0
7555,2026-04-21 08:52:23,535.0,87,34,164.8,43.26,0.05,10.99387,0
7556,2026-04-21 08:52:27,215.0,40,12,164.7,43.14,0.05,10.98841,0
7557,2026-04-21 08:52:28,5.0,18,1,163.8,42.98,0.05,11.02179,0
7558,2026-04-21 08:52:33,155.0,45,12,162.2,42.77,0.05,10.9981,0
7559,2026-04-21 08:52:40,505.0,82,31,166.4,43.35,0.05,10.93821,0
7560,2026-04-21 08:52:47,345.0,66,23,168.9,43.6,0.05,10.96853,0
7561,2026-04-21 08:52:49,15.0,21,2,166.2,43.22,0.05,10.94269,0
7562,2026-04-21 08:52:54,255.0,54,16,165.9,43.14,0.05,10.89636,0
7563,2026-04-21 08:52:59,315.0,53,18,166.1,43.12,0.05,10.94566,0
7564,2026-04-21 08:53:04,265.0,52,17,168.1,43.34,0.05,10.96425,0
7565,2026-04-21 08:53:08,115.0,39,10,167.0,43.23,0.05,10.96086,0
7566,2026-04-21 08:53:12,245.0,50,15,166.8,43.19,0.05,10.97273,0
7567,2026-04-21 08:53:18,325.0,61,23,169.3,43.5,0.05,10.94807,0
7568,2026-04-21 08:53:22,95.0,38,10,168.9,43.44,0.05,10.93368,0
7569,2026-04-21 08:53:24,55.0,25,4,168.8,43.39,0.05,10.93837,0
7570,2026-04-21 08:53:31,495.0,74,28,173.0,43.84,0.05,10.96594,0
7571,2026-04-21 08:53:35,165.0,40,11,172.2,43.64,0.05,10.98502,0
7572,2026-04-21 08:53:39,205.0,38,11,172.8,43.61,0.05,10.98497,0
7573,2026-04-21 08:53:42,105.0,35,7,172.6,43.54,0.05,10.99597,0
7574,2026-04-21 08:53:50,445.0,83,31,176.7,44.12,0.05,10.99618,0
7575,2026-04-21 08:53:53,185.0,36,9,176.1,44.11,0.05,11.01527,0
7576,2026-04-21 08:53:56,25.0,24,3,174.7,43.81,0.05,10.96856,0
7577,2026-04-21 08:54:00,185.0,43,13,175.4,43.88,0.05,10.96726,0
7578,2026-04-21 08:54:07,435.0,79,30,178.7,44.35,0.05,10.98848,0
7579,2026-04-21 08:54:11,145.0,41,11,178.6,44.45,0.05,10.94647,0
7580,2026-04-21 08:54:17,305.0,59,19,180.9,44.67,0.05,10.96114,0
7581,2026-04-21 08:54:20,205.0,39,11,183.0,44.88,0.05,10.92846,0
7582,2026-04-21 08:54:26,295.0,55,20,184.3,44.92,0.05,10.9419,0
7583,2026-04-21 08:54:31,255.0,55,18,185.0,45.03,0.05,11.00589,0
7584,2026-04-21 08:54:39,525.0,87,33,188.8,45.43,0.05,11.07008,0
7585,2026-04-21 08:54:45,265.0,54,17,187.7,45.27,0.05,11.05832,0
7586,2026-04-21 08:54:47,45.0,30,5,184.5,44.78,0.05,11.01262,0
7587,2026-04-21 08:54:52,225.0,50,17,186.0,44.92,0.05,11.00138,0
7588,2026-04-21 08:54:56,85.0,38,9,184.4,44.74,0.05,10.92197,0
7589,2026-04-21 08:55:00,145.0,44,11,184.4,44.72,0.05,10.96601,0
7590,2026-04-21 08:55:06,285.0,63,21,184.5,44.79,0.05,10.91113,0
7591,2026-04-21 08:55:09,45.0,29,5,183.6,44.66,0.05,10.92218,0
7592,2026-04-21 08:55:15,325.0,65,23,186.3,44.98,0.05,10.95399,0
7593,2026-04-21 08:55:19,135.0,45,12,186.7,45.06,0.05,10.93782,0
7594,2026-04-21 08:55:22,25.0,23,3,186.6,45.03,0.05,10.92737,0
7595,2026-04-21 08:55:25,65.0,36,7,186.7,45.14,0.05,10.93781,0
7596,2026-04-21 08:55:27,25.0,23,3,186.3,45.06,0.05,10.94417,0
7597,2026-04-21 08:55:32,185.0,49,15,186.6,45.1,0.05,10.93019,0
7598,2026-04-21 08:55:35,85.0,26,5,187.2,45.17,0.05,10.88821,0
7599,2026-04-21 08:55:41,335.0,63,22,186.3,45.08,0.05,10.92454,0
7600,2026-04-21 08:55:45,155.0,47,14,186.1,45.1,0.05,10.98028,0
7601,2026-04-21 08:55:49,175.0,44,12,185.3,44.98,0.05,11.00328,0
7602,2026-04-21 08:55:55,255.0,64,22,182.2,44.75,0.05,11.05263,0
7603,2026-04-21 08:55:59,95.0,42,10,182.0,44.85,0.05,11.04488,0
7604,2026-04-21 08:56:03,135.0,39,10,181.3,44.73,0.05,11.02133,0
7605,2026-04-21 08:56:06,85.0,28,7,182.2,44.87,0.05,10.96086,0
7606,2026-04-21 08:56:09,95.0,35,8,181.6,44.77,0.05,10.97471,0
7607,2026-04-21 08:56:13,95.0,36,8,180.4,44.59,0.05,10.94251,0
7608,2026-04-21 08:56:18,215.0,55,18,177.7,44.36,0.05,10.99646,0
7609,2026-04-21 08:56:22,115.0,39,10,175.6,44.04,0.05,10.97779,0
7610,2026-04-21 08:56:27,125.0,48,13,175.4,44.11,0.05,10.97609,0
7611,2026-04-21 08:56:30,95.0,41,10,175.5,44.3,0.05,10.98694,0
7612,2026-04-21 08:56:40,515.0,92,36,180.0,44.94,0.05,11.00064,0
7613,2026-04-21 08:56:45,235.0,50,16,179.0,44.79,0.05,11.03713,0
7614,2026-04-21 08:56:48,105.0,33,7,179.9,44.89,0.05,11.08355,0
7615,2026-04-21 08:56:54,205.0,56,17,181.0,45.18,0.05,11.09499,0
7616,2026-04-21 08:56:58,245.0,50,17,181.5,45.15,0.05,11.09348,0
7617,2026-04-21 08:57:00,5.0,20,1,181.5,45.12,0.05,11.05187,0
7618,2026-04-21 08:57:05,185.0,49,15,181.6,45.18,0.05,10.99165,0
7619,2026-04-21 08:57:08,125.0,35,9,182.3,45.24,0.05,10.98455,0
7620,2026-04-21 08:57:10,35.0,18,2,179.9,44.82,0.05,11.01007,0
7621,2026-04-21 08:57:14,75.0,37,8,178.2,44.69,0.05,11.00851,0
7622,2026-04-21 08:57:18,145.0,48,15,176.4,44.68,0.05,11.0483,0
7623,2026-04-21 08:57:21,25.0,24,3,174.9,44.48,0.05,11.04392,0
7624,2026-04-21 08:57:29,355.0,89,34,178.3,45.16,0.05,11.0145,0
7625,2026-04-21 08:57:33,85.0,35,7,178.8,45.25,0.05,11.05907,0
7626,2026-04-21 08:57:34,5.0,18,1,176.0,44.75,0.05,11.06367,0
7627,2026-04-21 08:57:43,635.0,88,34,179.3,44.94,0.05,11.05828,0
7628,2026-04-21 08:57:46,65.0,33,7,179.1,44.97,0.05,11.05596,0
7629,2026-04-21 08:57:49,55.0,28,4,178.4,44.83,0.05,11.08275,0
7630,2026-04-21 08:57:53,165.0,45,11,177.2,44.7,0.05,11.01639,0
7631,2026-04-21 08:57:57,115.0,40,10,177.8,44.78,0.05,10.96439,0
7632,2026-04-21 08:58:00,105.0,36,9,175.4,44.5,0.05,10.97802,0
7633,2026-04-21 08:58:07,435.0,68,26,178.6,44.86,0.05,10.91523,0
7634,2026-04-21 08:58:15,495.0,90,34,182.0,45.31,0.05,11.01675,0
7635,2026-04-21 08:58:20,225.0,47,15,182.5,45.29,0.05,11.00802,0
7636,2026-04-21 08:58:26,315.0,64,22,185.4,45.7,0.05,11.09739,0
7637,2026-04-21 08:58:33,365.0,75,27,187.6,46.03,0.05,11.04265,0
7638,2026-04-21 08:58:35,35.0,27,4,187.1,45.93,0.05,11.033,0
7639,2026-04-21 08:58:38,35.0,27,4,187.5,46.05,0.05,11.00398,0
7640,2026-04-21 08:58:43,215.0,52,16,187.7,46.04,0.05,10.95981,0
7641,2026-04-21 08:58:50,355.0,74,26,190.8,46.48,0.05,10.95991,0
7642,2026-04-21 08:58:57,385.0,75,27,193.9,46.94,0.05,10.99858,0
7643,2026-04-21 08:59:02,195.0,51,16,194.9,47.05,0.05,11.02778,0
7644,2026-04-21 08:59:06,85.0,39,9,194.9,47.06,0.05,11.00377,0
7645,2026-04-21 08:59:15,485.0,92,35,197.1,47.44,0.05,10.99026,0
7646,2026-04-21 08:59:19,175.0,44,12,198.3,47.62,0.05,10.99559,0
7647,2026-04-21 08:59:21,15.0,21,2,197.0,47.4,0.05,10.97184,0
7648,2026-04-21 08:59:24,125.0,36,9,197.5,47.45,0.05,10.96771,0
7649,2026-04-21 08:59:29,195.0,47,14,198.3,47.47,0.05,10.94596,0
7650,2026-04-21 08:59:35,305.0,63,21,198.0,47.48,0.05,11.01692,0
7651,2026-04-21 08:59:40,205.0,49,15,199.9,47.74,0.05,10.99553,0
7652,2026-04-21 08:59:42,45.0,21,3,198.4,47.48,0.05,11.02948,0
7653,2026-04-21 08:59:44,65.0,24,5,197.2,47.31,0.05,11.05574,0
7654,2026-04-21 08:59:55,685.0,113,45,202.6,47.98,0.05,11.06774,0
7655,2026-04-21 08:59:57,5.0,19,1,197.3,47.3,0.05,11.04816,0
7656,2026-04-21 09:00:01,145.0,42,11,196.6,47.32,0.05,11.03984,0
7657,2026-04-21 09:00:05,135.0,43,12,197.9,47.57,0.05,11.04329,0
7658,2026-04-21 09:00:10,205.0,57,19,198.4,47.69,0.05,11.02875,0
7659,2026-04-21 09:00:14,125.0,36,9,194.6,47.23,0.05,11.01578,0
7660,2026-04-21 09:00:18,135.0,40,10,192.5,46.97,0.05,11.00186,0
7661,2026-04-21 09:00:20,45.0,23,3,192.8,46.99,0.05,11.0167,0
7662,2026-04-21 09:00:23,205.0,38,11,192.3,46.83,0.05,11.00553,0
7663,2026-04-21 09:00:27,115.0,41,10,190.3,46.71,0.05,10.99651,0
7664,2026-04-21 09:00:32,165.0,47,13,189.3,46.66,0.05,11.00374,0
7665,2026-04-21 09:00:38,305.0,70,25,191.2,46.97,0.05,10.95248,0
7666,2026-04-21 09:00:41,45.0,30,5,189.2,46.77,0.05,10.94711,0
7667,2026-04-21 09:00:42,-5.0,10,0,185.9,46.26,0.05,10.95607,0
7668,2026-04-21 09:00:49,285.0,64,23,187.8,46.52,0.05,10.9417,0
7669,2026-04-21 09:00:50,5.0,17,1,187.3,46.44,0.05,10.93964,0
7670,2026-04-21 09:00:57,305.0,68,23,185.4,46.38,0.05,10.98561,0
7671,2026-04-21 09:01:00,95.0,39,8,184.7,46.37,0.05,10.9568,0
7672,2026-04-21 09:01:04,75.0,33,6,183.4,46.32,0.05,10.96439,0
7673,2026-04-21 09:01:08,175.0,46,12,184.1,46.43,0.05,10.95203,0
7674,2026-04-21 09:01:12,65.0,36,7,180.3,45.96,0.05,10.98515,0
7675,2026-04-21 09:01:15,185.0,32,9,180.3,45.92,0.05,10.93792,0
7676,2026-04-21 09:01:18,55.0,33,6,180.6,46.01,0.05,10.96861,0
7677,2026-04-21 09:01:23,295.0,54,20,181.7,46.12,0.05,10.99047,0
7678,2026-04-21 09:01:26,75.0,31,8,178.1,45.64,0.05,10.96934,0
7679,2026-04-21 09:01:29,55.0,33,6,177.2,45.56,0.05,10.96724,0
7680,2026-04-21 09:01:35,255.0,56,18,176.7,45.53,0.05,10.92929,0
7681,2026-04-21 09:01:40,275.0,55,18,177.4,45.69,0.05,10.94675,0
7682,2026-04-21 09:01:43,45.0,28,5,174.9,45.42,0.05,10.94906,0
7683,2026-04-21 09:01:45,65.0,30,5,173.0,45.17,0.05,10.97494,0
7684,2026-04-21 09:01:50,145.0,46,13,169.2,44.76,0.05,10.97058,0
7685,2026-04-21 09:01:53,75.0,30,6,167.3,44.52,0.05,10.9882,0
7686,2026-04-21 09:01:57,145.0,43,13,168.3,44.65,0.05,11.0141,0
7687,2026-04-21 09:02:02,275.0,50,16,168.8,44.65,0.05,10.98072,0
